Survey Request ID,Survey Request Created At,Survey Request Dispatch At,Person ID,Person Created At,Person Email,Person Name,Latest Event,Latest Event Timestamp,Survey Response ID,Survey Response Score,Survey Response Comment,Survey Response Created At,Survey Response Notes,Survey Response Tags,Import ID,Import Size,Import Created At,Import Dispatched At,API,Channel,application_id,assignee_name,conversation_id,customer_id,Delighted Browser,Delighted Device Type,Delighted Operating System,Delighted Source,internal_case_tags,lcs_prior_to_withdrawn,withdrawn_lifecycle_stage,Additional Question: Thanks for your response. Please tell us a bit more about how we could improve. (ID: text_ZH0ENW)
3867494531,3/28/2023 9:43,3/29/2023 9:18,1315822701,3/28/2023 10:05,,,surveyed,3/30/2023 14:59,,,,,,,,,,,Yes,Email,6007229,,de03ae6e-8993-4c03-ac55-42b2ee,57179706,,,,Email,,application_requested,withdrawn,
3874576382,3/8/2023 14:40,3/23/2023 11:02,1335569412,3/29/2023 8:59,,,surveyed,3/2/2023 15:57,,,,,,,,,,,Yes,Email,5636461,,f68cd976-8296-42a0-b268-009b09,53842391,,,,Email,,sign_and_exam,withdrawn,
3864601140,3/29/2023 9:03,3/30/2023 11:15,1312831939,3/17/2023 11:59,,,surveyed,3/4/2023 15:46,,,,,,,,,,,Yes,Email,5938814,,04130b27-504a-4bd6-923b-16bf4b,62545708,,,,Email,,application_requested,withdrawn,
3872070607,3/24/2023 10:04,3/25/2023 7:23,1335546759,3/30/2021 11:16,,,surveyed,3/15/2023 17:33,,,,,,,,,,,Yes,Email,6374707,,128e02f0-ca95-4fb7-8ef4-f93fec,60017881,,,,Email,,application_requested,withdrawn,
3850385903,3/9/2023 7:39,3/10/2023 8:10,1294968451,3/9/2023 14:21,,,opened,3/14/2023 13:02,,,,,,,,,,,Yes,Email,5725691,,cbda73a2-8fc0-4b9a-8092-aa4095,57721405,,,,Email,,application_requested,withdrawn,
3872293124,3/3/2023 9:09,3/3/2023 20:02,1321311871,3/27/2023 8:00,,,surveyed,3/21/2023 16:57,,,,,,,,,,,Yes,Email,5985712,,bc012ddd-ff41-4e64-863f-e2a5c3,54494042,,,,Email,,application_requested,application_closed_withdrawn,
3873704792,3/28/2023 10:26,3/29/2023 13:53,1328502932,3/4/2023 10:05,,,surveyed,3/26/2023 11:38,,,,,,,,,,,Yes,Email,5348914,,b12751d1-b013-4ffe-a7e7-b1f037,49811975,,,,Email,,application_requested,withdrawn,
3864898492,3/9/2023 17:22,3/10/2023 15:45,1281388440,3/17/2023 9:52,,,opened,3/7/2023 20:47,,,,,,,,,,,Yes,Email,5980785,,df7cc4bf-aa61-446c-a276-4a4228,59249100,,,,Email,,sign_and_exam,withdrawn,
3871601897,3/24/2023 11:17,3/28/2023 15:00,1318120679,3/8/2023 10:22,,,opened,3/10/2023 10:01,,,,,,,,,,,Yes,Email,5572820,,c02c645c-cec1-4497-b703-e3fcc1,44202753,,,,Email,,application_requested,withdrawn,
3848519880,3/17/2023 4:09,3/12/2023 9:22,1239056019,3/15/2023 13:29,,,surveyed,3/10/2023 21:20,,,,,,,,,,,Yes,Email,5677777,,97f8d635-c5cb-4b80-9613-781377,59634648,,,,Email,,sign_and_exam,withdrawn,
3873375375,3/28/2023 11:45,3/30/2023 11:28,1329991716,3/2/2023 9:38,,,opened,3/24/2023 21:23,,,,,,,,,,,Yes,Email,5843946,,430dcdc9-7748-4043-87b0-0dac92,58506104,,,,Email,,application_requested,withdrawn,
3850431773,3/3/2023 7:01,3/3/2023 11:04,1263154237,3/15/2023 8:50,,,surveyed,3/29/2023 0:00,,,,,,,,,,,Yes,Email,6292620,,55c27ce0-29e8-402a-9ab2-ed3b58,58055919,,,,Email,,application_requested,withdrawn,
3855310348,3/29/2023 11:57,3/30/2023 9:03,1303932609,3/30/2023 15:03,,,suppressed,3/28/2023 20:38,,,,,,,,,,,Yes,Email,6206312,,0ff35c1a-1c41-4a36-9e0d-50eda5,59327634,,,,Email,,sign_and_exam,withdrawn,
3855716505,3/20/2023 13:08,3/20/2023 13:44,1333234155,3/28/2023 11:32,,,opened,3/30/2023 19:52,,,,,,,,,,,Yes,Email,6251404,,a7cf8547-f702-40ce-81c6-9017ef,59124086,,,,Email,,application_requested,withdrawn,
3863717326,3/25/2023 14:42,3/25/2023 16:41,1306204206,3/9/2023 12:50,,,surveyed,3/7/2023 9:53,,,,,,,,,,,Yes,Email,6306487,,e11fb4c2-fee7-4494-affc-dadb8a,61701412,,,,Email,,application_requested,withdrawn,
3846855872,3/7/2023 12:14,3/27/2023 12:49,1312860399,3/3/2023 15:19,,,opened,3/31/2023 8:18,,,,,,,,,,,Yes,Email,5414510,,68b4fa36-d231-4260-b06b-962e94,55218393,,,,Email,,application_in_underwriting,application_closed_withdrawn,
3852038318,3/1/2023 15:12,3/10/2023 14:18,1244403455,3/6/2023 14:50,,,surveyed,3/18/2023 9:32,,,,,,,,,,,Yes,Email,5681223,,e00b156d-6d7a-4ae1-9e2f-26602b,51091396,,,,Email,,application_requested,withdrawn,
3848637173,3/13/2023 12:03,3/14/2023 12:01,1320227845,3/14/2023 9:31,,,suppressed,3/28/2023 18:35,,,,,,,,,,,Yes,Email,5481076,,6825133d-ad54-4ea0-b7fb-5cb612,50717714,,,,Email,,application_requested,withdrawn,
3865035305,3/28/2023 13:53,3/31/2023 15:02,1277037697,3/28/2023 8:06,,,surveyed,3/16/2023 13:18,,,,,,,,,,,Yes,Email,5362880,,f66e1661-17e4-4fbb-8866-56368d,53189414,,,,Email,,application_requested,withdrawn,
3855922033,3/22/2023 10:45,3/31/2023 9:23,1277241488,3/21/2023 12:26,,,suppressed,3/24/2023 16:04,,,,,,,,,,,Yes,Email,5922519,,82c51774-ee1e-4906-9520-545bd9,55218559,,,,Email,,application_not_started,application_closed_withdrawn,
3850460170,3/5/2023 15:37,3/14/2023 10:52,1330732002,3/7/2023 15:15,,,surveyed,3/7/2023 14:47,,,,,,,,,,,Yes,Email,5343320,,92455bfb-b22e-41ee-af8c-543646,57932152,,,,Email,,application_requested,application_closed_withdrawn,
3865536093,3/25/2023 16:37,3/7/2023 8:59,1317483287,3/23/2023 7:32,,,surveyed,4/2/2023 21:54,,,,,,,,,,,Yes,Email,6340453,,0163d328-9d31-4af8-9fe1-7571d6,64398190,,,,Email,,application_requested,withdrawn,
3864213467,3/21/2023 10:00,3/29/2023 16:21,1308146799,3/24/2023 8:03,,,opened,3/7/2023 12:39,,,,,,,,,,,Yes,Email,6252859,,a5308e86-d42f-439b-bbd0-231753,53545368,,,,Email,,application_requested,withdrawn,
3868154089,3/27/2023 15:49,3/29/2023 9:30,1319934092,3/17/2023 4:21,,,surveyed,3/22/2023 11:25,,,,,,,,,,,Yes,Email,6164437,,6c690c10-1a8f-483c-941d-062e8e,50554022,,,,Email,,application_in_underwriting,withdrawn,
3848867677,3/27/2023 16:08,3/23/2023 11:57,1269061236,3/6/2023 13:28,,,surveyed,3/10/2023 14:23,,,,,,,,,,,Yes,Email,5956203,,02a88244-cd71-46aa-8256-16b7ad,58588898,,,,Email,,sign_and_exam,application_closed_withdrawn,
3849715157,3/28/2023 13:51,3/4/2023 7:53,1242786956,3/8/2023 11:00,,,suppressed,3/10/2023 14:58,,,,,,,,,,,Yes,Email,5660199,,41de28c0-fd5b-417a-8ec0-f28256,52264556,,,,Email,,application_requested,withdrawn,
3850603237,3/7/2023 16:11,3/24/2023 10:21,1269140082,3/23/2023 14:35,,,surveyed,3/24/2023 15:52,,,,,,,,,,,Yes,Email,5777773,,d54722cc-c5b4-48e0-a644-a4f00e,58169860,,,,Email,,application_requested,withdrawn,
3856669790,3/21/2023 8:51,3/22/2023 7:26,1327503584,3/29/2023 9:42,,,responded,3/9/2023 5:27,,,,,,,,,,,Yes,Email,6214424,,4533bca2-0cc1-4684-b6ce-6e2dfe,62790667,,,,Email,,application_requested,withdrawn,
3870105523,3/18/2023 15:26,3/21/2023 11:50,1300518074,3/22/2023 15:46,,,surveyed,3/28/2023 15:18,,,,,,,,,,,Yes,Email,6010536,,49a6fb6a-b9da-43c7-a6b7-3c5c28,56584101,,,,Email,,sign_and_exam,underwriting_application_closed_withdrawn,
3872585074,3/12/2023 16:37,3/29/2023 10:06,1336866353,3/1/2023 7:56,,,surveyed,3/19/2023 13:35,,,,,,,,,,,Yes,Email,5535875,,647d25ae-37fd-42f0-b839-788d11,58531034,,,,Email,,application_requested,withdrawn,
3845473619,3/14/2023 14:47,3/16/2023 7:41,1291779930,3/12/2023 9:32,,,surveyed,3/4/2023 8:50,,,,,,,,,,,Yes,Email,5873337,,e31c9157-bf19-41c2-b305-992929,61321081,,,,Email,,sign_and_exam,withdrawn,
3851774234,3/7/2023 14:20,3/27/2023 15:33,1255890367,3/6/2023 8:18,,,opened,3/28/2023 14:19,,,,,,,,,,,Yes,Email,5698679,,d87d0f9e-55e4-455c-b24a-d193b9,53211312,,,,Email,,sign_and_exam,withdrawn,
3853386134,3/24/2023 11:25,3/25/2023 10:58,1313419030,3/8/2023 6:01,,,opened,3/31/2023 15:07,,,,,,,,,,,Yes,Email,6117884,,9fae67b0-a0e4-4c56-afaa-3d9ab0,61769818,,,,Email,,application_requested,application_closed_withdrawn,
3844154119,3/23/2023 9:12,3/8/2023 16:11,1208624622,3/23/2023 12:32,,,surveyed,3/9/2023 14:40,,,,,,,,,,,Yes,Email,5385688,,def0e4c1-49a9-4726-a108-5c6eaa,44127101,,,,Email,,application_requested,application_closed_withdrawn,
3865973075,3/29/2023 10:22,3/29/2023 10:55,1333527904,3/29/2023 10:24,,,surveyed,3/16/2023 13:17,,,,,,,,,,,Yes,Email,6347150,,f21080af-f3fa-4736-ab52-651df5,63007753,,,,Email,,application_requested,withdrawn,
3862889358,3/28/2023 16:07,3/29/2023 19:32,1334587155,3/10/2023 7:11,,,throttled,3/25/2023 8:31,,,,,,,,,,,Yes,Email,6012390,,783913d2-9ad9-49e7-b852-0dc95e,53866093,,,,Email,,application_requested,withdrawn,
3860401005,3/6/2023 15:00,3/7/2023 13:21,1301069301,3/9/2023 14:20,,,surveyed,3/14/2023 17:08,,,,,,,,,,,Yes,Email,6368778,,9548e74c-6201-45f5-94ea-0676a9,57118584,,,,Email,,application_requested,application_closed_withdrawn,
3857256042,3/6/2023 6:37,3/7/2023 14:19,1317033501,3/27/2023 8:04,,,opened,3/8/2023 14:16,,,,,,,,,,,Yes,Email,5747709,,4ecb9b21-40f2-43ba-b96f-b80bca,53715903,,,,Email,,sign_and_exam,application_closed_withdrawn,
3854628778,3/28/2023 12:48,3/8/2023 11:03,1276438921,3/10/2023 10:42,,,surveyed,3/16/2023 16:38,,,,,,,,,,,Yes,Email,5626278,,926dc749-1dae-495c-b691-534966,47096541,,,,Email,,application_requested,withdrawn,
3863505895,3/30/2023 11:52,3/10/2023 14:16,1304277967,3/23/2023 10:09,,,suppressed,3/29/2023 18:37,,,,,,,,,,,Yes,Email,5398592,,9ac2beaf-fc9f-4a75-a3b6-45ef4e,51485272,,,,Email,,application_in_underwriting,application_closed_withdrawn,
3864230560,3/30/2023 16:37,3/31/2023 16:37,1331113704,3/27/2023 8:01,,,surveyed,3/22/2023 9:33,,,,,,,,,,,Yes,Email,5892299,,65e9c840-6393-41ed-af99-09ccab,58321624,,,,Email,,application_in_underwriting,application_closed_withdrawn,
3868928036,3/18/2023 10:01,3/21/2023 14:05,1294940706,3/23/2023 17:19,,,responded,3/15/2023 9:48,,,,,,,,,,,Yes,Email,5442716,,ba7fbcc9-43d0-4a5a-81c0-97b872,54257998,,,,Email,,sign_and_exam,withdrawn,
3868955086,3/14/2023 8:33,3/16/2023 13:47,1334554343,3/7/2023 16:21,,,surveyed,3/29/2023 8:58,,,,,,,,,,,Yes,Email,6359918,,87282dcc-2b11-4061-baae-ca3ec3,63488612,,,,Email,,sign_and_exam,application_closed_withdrawn,
3847835673,3/13/2023 16:55,3/15/2023 2:35,1248595235,3/1/2023 10:36,,,surveyed,3/10/2023 9:57,,,,,,,,,,,Yes,Email,4775899,,372a491d-c8fb-4453-90d7-59228b,46639637,,,,Email,,sign_and_exam,withdrawn,
3870675280,3/13/2023 13:46,3/9/2023 13:44,1301459740,3/23/2023 10:26,,,surveyed,3/26/2023 12:11,,,,,,,,,,,Yes,Email,5800178,,1044eb67-2b05-447b-b2fd-8baef8,57165474,,,,Email,,sign_and_exam,withdrawn,
3856026062,3/28/2023 10:17,3/11/2023 13:40,1274669899,3/6/2023 15:38,,,opened,3/31/2023 12:42,,,,,,,,,,,Yes,Email,5875419,,e73af6dc-3c1e-45d3-8795-19a235,53626094,,,,Email,,sign_and_exam,application_closed_withdrawn,
3849517994,3/1/2023 9:53,3/2/2023 8:16,1244054592,3/23/2023 12:29,,,surveyed,3/24/2023 9:47,,,,,,,,,,,Yes,Email,6341878,,a5d57354-8c70-4aa6-8b28-be0e31,58858496,,,,Email,,application_requested,application_closed_withdrawn,
3862148341,3/6/2023 15:37,3/1/2023 15:37,1269948097,3/1/2023 7:58,,,opened,3/13/2023 16:38,,,,,,,,,,,Yes,Email,5563552,,ec3de8c6-7a61-4206-8bd2-075ef0,50179101,,,,Email,,application_requested,withdrawn,
3857207713,3/17/2023 13:32,3/18/2023 15:08,1303300284,3/22/2023 7:21,,,opened,3/18/2023 8:51,,,,,,,,,,,Yes,Email,6286915,,ea226c6a-bfe6-495d-9299-89ea13,63102754,,,,Email,,application_requested,withdrawn,
3859406901,3/5/2023 15:15,3/6/2023 15:15,1279860892,3/30/2023 13:35,,,opened,3/23/2023 7:32,,,,,,,,,,,Yes,Email,5715788,,082c89ff-5967-42dd-aab8-67f9ec,53724276,,,,Email,,application_requested,application_closed_withdrawn,
3868844285,3/6/2023 9:36,3/2/2023 8:53,1306079317,3/5/2023 15:36,,,surveyed,3/23/2023 15:33,,,,,,,,,,,Yes,Email,6027964,,0cdb5ad7-104b-4acd-84d3-d31965,61766149,,,,Email,,sign_and_exam,withdrawn,
3872003310,3/1/2023 9:00,3/2/2023 13:07,1299976972,3/13/2023 10:00,,,surveyed,3/9/2023 16:12,,,,,,,,,,,Yes,Email,5735121,,b9140a85-09db-4486-a08e-424f3a,53993859,,,,Email,,application_requested,withdrawn,
3854162967,3/13/2023 16:56,3/14/2023 16:56,1258229938,3/27/2023 9:20,,,opened,3/9/2023 15:59,,,,,,,,,,,Yes,Email,5013925,,0878fde7-76b3-4628-8e9e-366912,55872343,,,,Email,,application_requested,withdrawn,
3851783637,3/17/2023 11:58,3/19/2023 13:26,1190208410,3/27/2023 8:39,,,responded,3/15/2023 16:00,,,,,,,,,,,Yes,Email,5832353,,06f744ba-126a-491e-9a08-190ede,59758242,,,,Email,,sign_and_exam,withdrawn,
3873168447,3/29/2023 10:23,3/30/2023 11:32,1311682949,3/13/2023 8:49,,,opened,3/28/2023 10:42,,,,,,,,,,,Yes,Email,5944202,,be1f6910-7566-4784-baec-0d466b,45677529,,,,Email,,application_not_started,withdrawn,
3857371696,3/13/2023 9:40,3/17/2023 9:38,1295603190,3/6/2023 13:27,,,bounced,3/3/2023 8:14,,,,,,,,,,,Yes,Email,6402133,,a7fb0abd-7f90-4605-ade1-21de53,63686129,,,,Email,,sign_and_exam,underwriting_application_closed_withdrawn,
3848412414,3/9/2023 13:26,3/31/2023 17:08,1297029373,3/7/2023 14:06,,,opened,3/31/2023 10:04,,,,,,,,,,,Yes,Email,6286816,,9c045a01-448e-4cce-888c-48f17a,63685349,,,,Email,,application_in_underwriting,withdrawn,
3862913491,3/3/2023 16:37,3/3/2023 10:34,1316854903,3/10/2023 10:26,,,surveyed,3/31/2023 9:16,,,,,,,,,,,Yes,Email,5275388,,8b988c73-023d-4852-91ad-2fe2e2,60261662,,,,Email,,application_not_started,application_closed_withdrawn,
3856510926,3/1/2023 7:06,3/1/2023 12:29,1250092625,3/8/2023 16:13,,,opened,3/24/2023 13:51,,,,,,,,,,,Yes,Email,6177683,,9d5469c2-420a-4b18-8e85-3b7dfd,58538107,,,,Email,,application_requested,underwriting_application_closed_withdrawn,
3857692381,3/13/2023 16:53,3/9/2023 8:11,1299703158,3/10/2023 10:36,,,surveyed,3/31/2023 12:35,,,,,,,,,,,Yes,Email,5808467,,626deac0-9d17-4ee4-90dc-ea3ba1,48989630,,,,Email,,sign_and_exam,withdrawn,
3856534783,3/8/2023 14:13,3/10/2023 7:16,1299323331,3/27/2023 12:05,,,surveyed,3/3/2023 4:46,,,,,,,,,,,Yes,Email,5889734,,768f23ec-26c3-4713-a787-5c6427,55119031,,,,Email,,sign_and_exam,withdrawn,
3863118830,3/4/2023 9:32,3/4/2023 9:04,1283066303,3/15/2023 7:16,,,surveyed,3/29/2023 18:32,,,,,,,,,,,Yes,Email,5623148,,16f28548-bf85-4ccd-b7ee-54fa2d,53387393,,,,Email,,sign_and_exam,withdrawn,
3873552758,3/27/2023 7:31,3/11/2023 10:00,1330901173,3/29/2023 11:31,,,surveyed,3/29/2023 17:26,,,,,,,,,,,Yes,Email,6392002,,82d2c7aa-9e79-43a5-8e9a-a03177,59306649,,,,Email,,application_requested,application_closed_withdrawn,
3860246015,3/14/2023 9:34,3/15/2023 10:10,1262999848,2/28/2023 19:32,,,opened,3/9/2023 16:13,,,,,,,,,,,Yes,Email,6130566,,b22e1bca-c2f9-489b-8e07-ff37df,61386166,,,,Email,,application_in_underwriting,withdrawn,
3846703164,3/8/2023 9:48,3/7/2023 8:59,1261723518,3/24/2023 7:20,,,opened,3/25/2023 8:53,,,,,,,,,,,Yes,Email,5357108,,36468c7f-a066-4d5d-b2cd-c5acbc,46629034,,,,Email,,sign_and_exam,application_closed_withdrawn,
3865942526,3/13/2023 8:49,3/14/2023 12:42,1322230119,3/18/2023 16:36,,,surveyed,3/28/2023 8:13,,,,,,,,,,,Yes,Email,5850132,,93bab034-ea47-4855-961e-971a65,58513169,,,,Email,,application_requested,withdrawn,
3852116802,3/27/2023 14:42,3/29/2023 16:08,1240319310,3/28/2023 16:38,,,opened,3/22/2023 16:34,,,,,,,,,,,Yes,Email,5561347,,e284b014-c88e-4a2e-afab-61a95c,47355119,,,,Email,,application_requested,application_closed_withdrawn,
3845249876,3/3/2023 14:45,3/4/2023 12:35,1259932608,3/2/2023 14:26,,,unsubscribed,3/14/2023 17:45,,,,,,,,,,,Yes,Email,5822462,,8fa5a8ff-c644-4165-bd07-dc4b7b,51443098,,,,Email,,sign_and_exam,withdrawn,
3854489705,3/8/2023 12:51,3/1/2023 14:26,1295904405,3/13/2023 14:41,,,surveyed,3/14/2023 14:36,,,,,,,,,,,Yes,Email,6248700,,a620f2a8-4e4e-4aa1-bb95-4580a5,60322586,,,,Email,,application_requested,withdrawn,
3851558136,3/23/2023 12:59,3/21/2023 13:17,1240699749,3/15/2023 13:45,,,surveyed,3/11/2023 10:42,,,,,,,,,,,Yes,Email,5237734,,e61b7174-05c5-4119-81a7-b5e55b,53268068,,,,Email,,application_requested,withdrawn,
3874998002,3/28/2023 14:29,3/30/2023 10:24,1334222937,3/22/2023 12:42,,,suppressed,3/22/2023 13:50,,,,,,,,,,,Yes,Email,6050329,,a2da5bbc-0448-432d-a5e3-01435e,61705973,,,,Email,,application_requested,application_closed_withdrawn,
3870749740,3/1/2023 12:48,3/31/2023 13:39,1261410487,3/9/2023 12:09,,,opened,3/16/2023 14:49,,,,,,,,,,,Yes,Email,6058554,,8d457f0c-4a08-421a-9f98-2ad5cf,54514679,,,,Email,,application_requested,application_closed_withdrawn,
3862694592,3/24/2023 8:56,3/1/2023 14:30,1326183956,3/21/2023 12:00,,,surveyed,3/30/2023 9:51,,,,,,,,,,,Yes,Email,5700498,,99edf19a-6da0-4342-ac58-1831e2,52332987,,,,Email,,sign_and_exam,application_closed_withdrawn,
3862139774,2/28/2023 16:08,3/8/2023 7:54,1298088371,3/28/2023 13:23,,,surveyed,3/15/2023 9:51,,,,,,,,,,,Yes,Email,5826073,,b0960eed-683c-4e53-bfe6-b1202d,49237091,,,,Email,,sign_and_exam,withdrawn,
3865483406,3/5/2023 15:15,3/9/2023 15:38,1260833169,3/9/2023 15:14,,,opened,3/10/2023 14:23,,,,,,,,,,,Yes,Email,5889113,,f6490eca-ecb1-442b-b5db-359120,48213005,,,,Email,,sign_and_exam,application_closed_withdrawn,
3859281865,3/30/2023 13:04,3/30/2023 15:16,1315047053,3/2/2023 8:18,,,responded,3/25/2023 12:53,,,,,,,,,,,Yes,Email,6266339,,13e0052f-4ed9-4cd3-af70-b0446f,61653687,,,,Email,,application_requested,withdrawn,
3850433862,3/30/2023 17:57,3/31/2023 17:05,1158940907,3/17/2023 11:18,,,surveyed,3/2/2023 13:06,,,,,,,,,,,Yes,Email,5833420,,b2c74b0f-69b5-4d6c-b2ea-9c4fc8,35098116,,,,Email,,sign_and_exam,application_closed_withdrawn,
3869024261,3/1/2023 16:52,3/3/2023 9:31,1315562723,3/7/2023 13:21,,,surveyed,3/10/2023 10:43,,,,,,,,,,,Yes,Email,6045154,,38e36e1b-aafe-4773-8314-d6877b,56620506,,,,Email,,application_requested,application_closed_withdrawn,
3850918130,3/28/2023 15:09,3/29/2023 10:59,1240995639,3/9/2023 18:07,,,surveyed,3/31/2023 9:24,,,,,,,,,,,Yes,Email,6378250,,195e23e0-f999-4223-81a5-2f21e3,60064606,,,,Email,,application_requested,application_closed_withdrawn,
3857640302,3/2/2023 15:14,3/22/2023 14:34,1300229576,3/10/2023 15:38,,,surveyed,3/1/2023 16:02,,,,,,,,,,,Yes,Email,6155791,,b54066ea-408b-47ce-b1f9-5f6df2,58379561,,,,Email,,sign_and_exam,withdrawn,
3844687270,3/30/2023 20:21,3/3/2023 18:01,1293702368,3/3/2023 15:03,,,surveyed,3/24/2023 1:57,,,,,,,,,,,Yes,Email,6238225,,92851ce4-2634-4f5d-b815-fb2187,59216871,,,,Email,,application_requested,withdrawn,
3858531782,3/1/2023 8:44,3/2/2023 8:36,1268884921,3/25/2023 9:12,,,opened,3/31/2023 9:13,,,,,,,,,,,Yes,Email,6146981,,4d4c3a69-660b-4340-af15-c8c37a,54679236,,,,Email,,application_requested,withdrawn,
3860491230,3/28/2023 8:16,3/29/2023 7:33,1300275409,3/20/2023 13:18,,,suppressed,3/1/2023 12:09,,,,,,,,,,,Yes,Email,6159876,,2c144e07-089a-40c6-be73-8bafca,59267244,,,,Email,,application_requested,withdrawn,
3848239114,3/28/2023 12:22,3/31/2023 13:03,1242662115,3/18/2023 9:51,,,opened,3/16/2023 19:17,,,,,,,,,,,Yes,Email,6073967,,8d940f3a-2284-4cb1-9e43-3053d6,57184038,,,,Email,,application_requested,application_closed_withdrawn,
3863212880,3/21/2023 7:46,3/30/2023 9:46,1274050264,3/16/2023 14:10,,,opened,3/24/2023 9:09,,,,,,,,,,,Yes,Email,6226466,,b63dff2a-7173-491f-8a84-5ccb25,61238254,,,,Email,,sign_and_exam,withdrawn,
3870250734,3/1/2023 8:13,3/10/2023 14:58,1330571008,3/24/2023 12:27,,,surveyed,3/22/2023 16:16,,,,,,,,,,,Yes,Email,5811972,,5ca19835-72ee-40c6-95fb-edc2aa,58451997,,,,Email,,application_requested,withdrawn,
3856666939,3/13/2023 10:52,3/6/2023 15:36,1286186954,3/21/2023 16:14,,,opened,3/14/2023 7:30,,,,,,,,,,,Yes,Email,5970680,,146a62dd-88ac-4491-9381-4c95c6,50003560,,,,Email,,application_requested,withdrawn,
3864410483,3/10/2023 13:30,3/31/2023 11:30,1336622650,3/13/2023 10:00,,,surveyed,3/21/2023 10:41,,,,,,,,,,,Yes,Email,6348385,,11a9078d-e4b5-4a7a-b422-10f659,61193168,,,,Email,,application_requested,withdrawn,
3872369351,3/16/2023 13:40,3/10/2023 14:58,1325080765,3/8/2023 11:03,,,surveyed,3/10/2023 14:05,,,,,,,,,,,Yes,Email,5479529,,cc6ca9a3-75f3-4d7d-b90c-6b69cf,56212672,,,,Email,,application_pending_client,application_closed_withdrawn,
3862136641,3/10/2023 13:42,3/29/2023 10:17,1269836522,3/29/2023 9:13,,,surveyed,3/28/2023 15:35,,,,,,,,,,,Yes,Email,6171083,,b44d4f89-bdec-49c1-a81f-06ad10,59732742,,,,Email,,application_requested,application_closed_withdrawn,
3856144146,3/3/2023 16:37,3/5/2023 10:19,1322501708,3/16/2023 8:08,,,throttled,3/25/2023 13:21,,,,,,,,,,,Yes,Email,6352194,,bdc5f78e-3a42-4e57-8567-da5493,63755597,,,,Email,,application_requested,withdrawn,
3841451593,3/20/2023 16:34,3/23/2023 9:22,1248524282,3/24/2023 11:47,,,opened,3/29/2023 7:35,,,,,,,,,,,Yes,Email,6389539,,95d67909-6340-40d8-8189-45c6a1,64225998,,,,Email,,application_requested,withdrawn,
3848231578,3/20/2023 13:14,3/21/2023 11:21,1256711500,3/20/2023 11:41,,,suppressed,3/10/2023 13:46,,,,,,,,,,,Yes,Email,6188874,,9992a147-b415-4801-81e2-2d2692,58018061,,,,Email,,sign_and_exam,withdrawn,
3857446884,3/28/2023 15:25,3/31/2023 15:02,1243940664,3/30/2023 11:17,,,opened,3/22/2023 13:42,,,,,,,,,,,Yes,Email,5840421,,a8663f1f-2ba1-4874-b51f-37594c,56989247,,,,Email,,application_requested,withdrawn,
3858914625,3/9/2023 15:45,3/9/2023 9:28,1283197721,3/3/2023 16:00,,,surveyed,3/25/2023 9:58,,,,,,,,,,,Yes,Email,6283891,,590515d8-6661-4527-80ac-271bb9,60973820,,,,Email,,application_requested,withdrawn,
3849156943,3/11/2023 11:03,3/23/2023 16:41,1310145284,3/20/2023 13:17,,,surveyed,3/1/2023 15:41,,,,,,,,,,,Yes,Email,6115466,,5fb7eda5-1b8c-4114-b78f-30466e,62138180,,,,Email,,application_requested,withdrawn,
3857428780,3/1/2023 9:08,3/2/2023 11:58,1279238758,3/13/2023 13:37,,,opened,3/26/2023 11:07,,,,,,,,,,,Yes,Email,6410147,,f43c3ac0-3ae4-4bca-82ad-9dc7d7,63530092,,,,Email,,application_requested,withdrawn,
3868377952,3/4/2023 12:15,3/28/2023 8:34,1325952598,3/23/2023 14:19,,,opened,3/17/2023 13:23,,,,,,,,,,,Yes,Email,6177992,,e4e48b91-8a4e-4524-9422-2d37d9,59826686,,,,Email,,application_requested,withdrawn,
3856383211,3/28/2023 9:43,3/30/2023 9:42,1313723984,3/25/2023 11:12,,,opened,3/9/2023 11:40,,,,,,,,,,,Yes,Email,5729827,,b3bbdc88-fd9c-41a0-bcdf-b7fd41,54109706,,,,Email,,application_in_underwriting,application_closed_withdrawn,
3862425662,3/9/2023 8:20,3/10/2023 9:13,1309289012,3/7/2023 14:59,,,surveyed,3/7/2023 15:37,,,,,,,,,,,Yes,Email,5275610,,fc02c8c2-ac79-41ec-930e-03d569,57916137,,,,Email,,application_requested,application_closed_withdrawn,
3856156930,3/9/2023 14:16,3/31/2023 9:22,1282998520,3/30/2023 9:27,,,surveyed,3/30/2023 9:47,,,,,,,,,,,Yes,Email,5962286,,a7eaf6de-b261-42fe-a754-fa097d,55101696,,,,Email,,application_requested,withdrawn,
3857200239,3/17/2023 14:57,3/3/2023 9:47,1253432398,9/1/2022 11:13,,,opened,3/20/2023 16:53,,,,,,,,,,,Yes,Email,5973763,,d6d506a9-596e-48c4-af20-622347,54266939,,,,Email,,sign_and_exam,underwriting_application_closed_withdrawn,
3867053058,3/25/2023 11:10,3/10/2023 9:36,1288940751,3/2/2023 11:05,,,surveyed,3/21/2023 7:41,,,,,,,,,,,Yes,Email,6409992,,81c9b0ec-d7a3-4305-9f34-99ffd5,64394845,,,,Email,,application_requested,withdrawn,
3841345469,3/8/2023 6:01,3/7/2023 15:17,1216564762,3/27/2023 15:26,,,unsubscribed,3/10/2023 15:10,,,,,,,,,,,Yes,Email,5465914,,7029433e-730c-47e0-9e1c-526661,60154064,,,,Email,,sign_and_exam,withdrawn,
